sample_index,image_path,source_group,part,part_index,valid,method,candidate_index,score,area,mask_sha256
3367,hyena/cropped_images/right body/4c139246-f943-4f0b-a658-d1a2fac27dc7/train2022_000000002188_right_body.jpg,train2022_000000002188,right_body,2,True,box_center,2,0.890625,0.5085681426106958,9ff06c3aa53177fceca930234554e6420919d8d88fc14ef09bf83606328b92f2
3368,hyena/cropped_images/right body/4c139246-f943-4f0b-a658-d1a2fac27dc7/train2022_000000002776_right_body.jpg,train2022_000000002776,right_body,2,True,center,0,0.9765625,0.5684658712171711,cbce74d527dbfa31d3a8d5efa7494bbc52aeaaadd10e83d07abf9f42688e9cc7
3369,hyena/cropped_images/right body/4c139246-f943-4f0b-a658-d1a2fac27dc7/train2022_000000002955_right_body.jpg,train2022_000000002955,right_body,2,True,box_center,0,0.9375,0.7490236596785577,a1d263d0a487cad44072410ff45db1e5a06332533cf7693cb738a4f7b798fd83
3370,hyena/cropped_images/right body/4c139246-f943-4f0b-a658-d1a2fac27dc7/train2022_000000003033_right_body.jpg,train2022_000000003033,right_body,2,True,box_center,2,0.859375,0.5198222829801777,f0cf93b0dd8666bc7d6901989147024f846d578efc80d2be526a236d731e24f8
3371,hyena/cropped_images/right body/4c139246-f943-4f0b-a658-d1a2fac27dc7/train2022_000000003052_right_body.jpg,train2022_000000003052,right_body,2,True,box_center,0,0.88671875,0.7643300902590552,1098f6fcbbafa794eea8eee32dcd0ba4be432fa46c81cb7c56ba61fad5e58f65
3372,hyena/cropped_images/right body/4f461caa-6f3a-47c7-8926-050f87f9c8f0/train2022_000000000565_right_body.jpg,train2022_000000000565,right_body,2,True,center,0,0.96484375,0.5173753567070535,60d4c0953799b6e9707cf73fd19ec475c42ef197694d5f41b16d5fb4174cefbf
3373,hyena/cropped_images/right body/4f895a17-6192-4ff1-863a-004837871796/train2022_000000000411_right_body.jpg,train2022_000000000411,right_body,2,True,box_center,2,0.890625,0.4049133297753308,0953a3147b643c4043ea6d3d48cacb9037650a74263f5fff12f1348435007bd9
3374,hyena/cropped_images/right body/4f895a17-6192-4ff1-863a-004837871796/train2022_000000001885_right_body.jpg,train2022_000000001885,right_body,2,True,center,0,0.95703125,0.5759166714440922,82ade7637aed026df35eead2e0c3506a8ee1970caad45be86781b8beccacbd8b
3375,hyena/cropped_images/right body/4f895a17-6192-4ff1-863a-004837871796/train2022_000000002379_right_body.jpg,train2022_000000002379,right_body,2,True,box_center,0,0.8671875,0.8658649264483202,1cd59de0c72aa6bc1792458e547578ea93eea29b88ad7b95ac6eda0cf72595a1
3376,hyena/cropped_images/right body/4f895a17-6192-4ff1-863a-004837871796/train2022_000000003088_right_body.jpg,train2022_000000003088,right_body,2,False,box_center,0,0.81640625,0.8805598515310856,
3377,hyena/cropped_images/right body/51029c66-ec8d-4601-afb1-6c0164c303b4/train2022_000000001210_right_body.jpg,train2022_000000001210,right_body,2,False,box_center,0,0.76953125,0.5439224940593546,
3378,hyena/cropped_images/right body/51029c66-ec8d-4601-afb1-6c0164c303b4/train2022_000000001875_right_body.jpg,train2022_000000001875,right_body,2,True,box_center,2,0.93359375,0.5609229425465838,629c3526ae289d4293b6fa4d4d46a5832420ecf1ed936c9e8d1c67bc2b150975
3379,hyena/cropped_images/right body/525405f2-808c-4ab9-9364-f7fd9d076f6b/train2022_000000001137_right_body.jpg,train2022_000000001137,right_body,2,True,center,0,0.9609375,0.554392671037396,d4b92057f5eeecac814f312467cdd9dca43b274fe942fb6ee7693e4d2147bdec
3380,hyena/cropped_images/right body/525405f2-808c-4ab9-9364-f7fd9d076f6b/train2022_000000002419_right_body.jpg,train2022_000000002419,right_body,2,True,center,2,0.94140625,0.6320518940144461,043c489310772395e2f1ccc11cd38349be40e04ced22a826bcba508d40777c54
3381,hyena/cropped_images/right body/525405f2-808c-4ab9-9364-f7fd9d076f6b/train2022_000000002927_right_body.jpg,train2022_000000002927,right_body,2,True,center,0,0.91796875,0.5420744407741862,dfe398766255757889e2c7693be401e39df869da2e14bb6352e64418d66ef29b
3382,hyena/cropped_images/right body/5260c0df-76a3-4cb1-82fc-fd2f6a6440ad/train2022_000000000274_right_body.jpg,train2022_000000000274,right_body,2,True,box_center,2,0.93359375,0.5574397071490095,67a80c46592dc0ab07c5627197970b7c4d55b78c27095d26074084bc105573d6
3383,hyena/cropped_images/right body/5260c0df-76a3-4cb1-82fc-fd2f6a6440ad/train2022_000000000564_right_body.jpg,train2022_000000000564,right_body,2,True,center,0,0.96875,0.5152276867030965,4585a77c7504a2b1331b9c8a550073e66a1be37c4de4aa77c29885e1d95086a2
3384,hyena/cropped_images/right body/5260c0df-76a3-4cb1-82fc-fd2f6a6440ad/train2022_000000000936_right_body.jpg,train2022_000000000936,right_body,2,True,box_center,0,0.8515625,0.841528341391174,a6a57215fa0e19460b6fdfea09debac37dacdb44cc7cadeeed013e770cc635b7
3385,hyena/cropped_images/right body/5260c0df-76a3-4cb1-82fc-fd2f6a6440ad/train2022_000000001130_right_body.jpg,train2022_000000001130,right_body,2,True,center,0,0.9765625,0.5057857597126878,493a919f3c7eef3f501da8ffa8ea125bb281145d12a2581204b1465a901d4bde
3386,hyena/cropped_images/right body/5260c0df-76a3-4cb1-82fc-fd2f6a6440ad/train2022_000000001285_right_body.jpg,train2022_000000001285,right_body,2,False,box_center,2,0.8125,0.5421833814789958,
3387,hyena/cropped_images/right body/5260c0df-76a3-4cb1-82fc-fd2f6a6440ad/train2022_000000002532_right_body.jpg,train2022_000000002532,right_body,2,True,box_center,2,0.88671875,0.47470555433515266,1723e1b3f095b960dd203194b0763d61e80ac04582c2740154137683c420e926
3388,hyena/cropped_images/right body/5610d2b4-3e70-4ba0-8d05-47957e68b512/train2022_000000002938_right_body.jpg,train2022_000000002938,right_body,2,True,box_center,2,0.95703125,0.40452564227702476,3ca6a2403788248fd1b99dad9d1c4e9642404f9f6a4a83ce9b6d5dfe283c699e
3389,hyena/cropped_images/right body/56d1a077-635d-4401-a74b-ce92bad46e70/train2022_000000000633_right_body.jpg,train2022_000000000633,right_body,2,True,box_center,2,0.92578125,0.6910749449581682,efd1604ce4d53c644aa54c54a863b7082fe2de5ce10bfcf7216cbe6dadefa545
3390,hyena/cropped_images/right body/56d1a077-635d-4401-a74b-ce92bad46e70/train2022_000000000736_right_body.jpg,train2022_000000000736,right_body,2,True,box_center,2,0.87109375,0.5053436190525007,5c03399eaf88a6ad160910dfd5806b20bec9f6d564f763a708e632053c37693e
3391,hyena/cropped_images/right body/56d1a077-635d-4401-a74b-ce92bad46e70/train2022_000000001559_right_body.jpg,train2022_000000001559,right_body,2,True,box_center,0,0.890625,0.5699212788406486,73b7050e849c4ac8715e44104e284e68f9216c2ef5dd14417d26329a1103935d
3392,hyena/cropped_images/right body/56d1a077-635d-4401-a74b-ce92bad46e70/train2022_000000001870_right_body.jpg,train2022_000000001870,right_body,2,True,center,0,0.9609375,0.5448707145204279,bb75525a081f4fca76afa104419a292c2b063ed9ff3ad8ab3bdf96c5bb7bec59
3393,hyena/cropped_images/right body/56d1a077-635d-4401-a74b-ce92bad46e70/train2022_000000002593_right_body.jpg,train2022_000000002593,right_body,2,True,center,0,0.95703125,0.5689146732198961,09df9f4f13f41722d3f9eea42e53a7366c472bab21826b647234df659ffa7375
3394,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000000482_right_body.jpg,train2022_000000000482,right_body,2,True,center,0,0.94921875,0.5132408963585434,506870f57441c3cbb51e3737836f734de0841031da3c2facd2d9e1cf982095f5
3395,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000000510_right_body.jpg,train2022_000000000510,right_body,2,True,center,0,0.9765625,0.5328713624110043,bb2f9c866c40128891a276f24ee05338c08c07174631425c243e1dd07fb2353f
3396,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000001080_right_body.jpg,train2022_000000001080,right_body,2,False,center,0,0.8046875,0.8372859025032938,
3397,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000001172_right_body.jpg,train2022_000000001172,right_body,2,False,box_center,0,0.84375,0.8980829692210954,
3398,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000001561_right_body.jpg,train2022_000000001561,right_body,2,True,center,0,0.96875,0.49101736642491184,4a53c5900fcc5a29444fcd15b3cf0e0d2213683109364489cdfa1560cdaa497d
3399,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000001827_right_body.jpg,train2022_000000001827,right_body,2,True,box_center,2,0.89453125,0.4886497316755831,fdd3c590d872a053a0897a12b467b45af1aaa1547e9363ea477c79f8572dfe29
3400,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000001850_right_body.jpg,train2022_000000001850,right_body,2,False,box_center,2,0.7734375,0.7419916666666667,
3401,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000001855_right_body.jpg,train2022_000000001855,right_body,2,False,box_center,2,0.80859375,0.6538803986710964,
3402,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000002138_right_body.jpg,train2022_000000002138,right_body,2,True,box_center,2,0.91015625,0.4798273393779012,2caa913b59741865ec1be2df53fb33ae32c5ed1682b13735687e132c56e07240
3403,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000002168_right_body.jpg,train2022_000000002168,right_body,2,True,center,0,0.98046875,0.46400375939849625,944703244edc388cedff59be46508fe6b46a2378f855fef67743516a68ab7935
3404,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000002198_right_body.jpg,train2022_000000002198,right_body,2,False,box_center,2,0.68359375,0.5689146514506537,
3405,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000002551_right_body.jpg,train2022_000000002551,right_body,2,False,center,2,0.7578125,0.32686683209263856,
3406,hyena/cropped_images/right body/5714276c-6415-4eae-980b-1e4b923847b2/train2022_000000002965_right_body.jpg,train2022_000000002965,right_body,2,True,center,0,0.98828125,0.5409901895371537,611b7c9595e641b648f8ce9b23c2e42c09ddc1bc794a2dce1d43176094c5811f
3407,hyena/cropped_images/right body/5b3f1cd0-8656-4803-b85a-ac405603f434/train2022_000000000011_right_body.jpg,train2022_000000000011,right_body,2,True,box_center,2,0.9375,0.47280806297358935,bcd014f1b8ff600dbcad64bf8acd23e31bc83c7f541b28c30c095b0d8e5c9871
3408,hyena/cropped_images/right body/5b3f1cd0-8656-4803-b85a-ac405603f434/train2022_000000001009_right_body.jpg,train2022_000000001009,right_body,2,True,center,0,0.953125,0.48053225639432534,5974c769917ba10172dc4272760a24becd436f35b36f8085042a1fbd11d3c34a
3409,hyena/cropped_images/right body/5b3f1cd0-8656-4803-b85a-ac405603f434/train2022_000000001772_right_body.jpg,train2022_000000001772,right_body,2,True,box_center,2,0.8984375,0.48391940946887585,3183615fae44eadd72fc8e222ba84140b36c74f05ec315a23e2357fba0da67ec
3410,hyena/cropped_images/right body/5b3f1cd0-8656-4803-b85a-ac405603f434/train2022_000000002745_right_body.jpg,train2022_000000002745,right_body,2,True,center,0,0.9453125,0.5234501125975588,39e4d176673a071e302542237868a08ef9e625ef1eae34343c03d27e66a7300a
3411,hyena/cropped_images/right body/5b3f1cd0-8656-4803-b85a-ac405603f434/train2022_000000003028_right_body.jpg,train2022_000000003028,right_body,2,True,center,0,0.9453125,0.5701216795800177,d1cf8349678383a4df893ae5d771f9f618c5fbd30d443c09eeb970d316fc52bc
3412,hyena/cropped_images/right body/5c6bdd77-0364-48e8-8022-591ca47f076e/train2022_000000000500_right_body.jpg,train2022_000000000500,right_body,2,True,center,0,0.97265625,0.541451338855809,0d48daac256c90ad7f00d3e29681f4cd6c71d0bbe49ecc9a115a6661407a568b
3413,hyena/cropped_images/right body/5c6bdd77-0364-48e8-8022-591ca47f076e/train2022_000000000888_right_body.jpg,train2022_000000000888,right_body,2,True,center,0,0.97265625,0.6342591321589263,453c862048dcf03066be149ca980814e94fd5f8ea1cd009ca217e14eea33940b
3414,hyena/cropped_images/right body/5c6bdd77-0364-48e8-8022-591ca47f076e/train2022_000000001205_right_body.jpg,train2022_000000001205,right_body,2,True,center,0,0.984375,0.5233439665011848,f02cd0131057e3c24135a286672d9a8431aa7422db23407883256c628e9db348
3415,hyena/cropped_images/right body/5c6bdd77-0364-48e8-8022-591ca47f076e/train2022_000000002725_right_body.jpg,train2022_000000002725,right_body,2,True,center,0,0.984375,0.5177884760517907,be9a23ccf06a92f152ae417988bfa9dce95c691cdfa676ac4ad0162a60ae28a2
3416,hyena/cropped_images/right body/5fdac45d-b5e7-4133-a8f4-05b28552990c/train2022_000000000684_right_body.jpg,train2022_000000000684,right_body,2,True,box_center,2,0.91796875,0.4083247587216944,9dffa4232d3e0dc9f672a3c74b8d4e36bba721de701843b6a38916b3741f31ea
3417,hyena/cropped_images/right body/5ff6a7d1-4616-4201-a82f-30fad5e933a1/train2022_000000000342_right_body.jpg,train2022_000000000342,right_body,2,True,box_center,2,0.94140625,0.4757089851645806,e23904e7e28ed19c6658601e00a41fadd67f57ac695f021baafb89980c13dbe3
3418,hyena/cropped_images/right body/5ff6a7d1-4616-4201-a82f-30fad5e933a1/train2022_000000001074_right_body.jpg,train2022_000000001074,right_body,2,False,box_center,2,0.8046875,0.45776739561479446,
3419,hyena/cropped_images/right body/5ff6a7d1-4616-4201-a82f-30fad5e933a1/train2022_000000002420_right_body.jpg,train2022_000000002420,right_body,2,True,center,0,0.96484375,0.44166330999374376,f52aa889658bb73853c774ee367eee5ff4fa17655b57b0d1c0d9f7e4dcb32edf
3420,hyena/cropped_images/right body/60a80045-52d9-4d37-abc6-a396254d59f0/train2022_000000000911_right_body.jpg,train2022_000000000911,right_body,2,True,box_center,2,0.8984375,0.5116009266802689,3713247094eb9af8ae4518aff2a4a229bcdf17261c5d6a363746befbd95c5c78
3421,hyena/cropped_images/right body/60a80045-52d9-4d37-abc6-a396254d59f0/train2022_000000003082_right_body.jpg,train2022_000000003082,right_body,2,True,box_center,2,0.91015625,0.5086003202288237,54d5d79f92fb092ba2ac01b68666831f27ae6dfb61e63e41fdf27ed112326a69
3422,hyena/cropped_images/right body/60b9e2bb-87ef-4b1d-923c-f0585a74d0b7/train2022_000000001022_right_body.jpg,train2022_000000001022,right_body,2,True,box_center,2,0.90234375,0.436865483025332,924b6d9380aaf090dd2205f8d20274f4fa0a4689ba73272f5fe77c58e523f609
3423,hyena/cropped_images/right body/60b9e2bb-87ef-4b1d-923c-f0585a74d0b7/train2022_000000001199_right_body.jpg,train2022_000000001199,right_body,2,True,center,0,0.9609375,0.46396505510605,ffdc747816954d562db0df834b01534ed4b46ad27b596683c9305d43434f081f
3424,hyena/cropped_images/right body/610a34bf-1456-4efe-b5c7-10c5b588be2e/train2022_000000000419_right_body.jpg,train2022_000000000419,right_body,2,True,box_center,2,0.92578125,0.5555541634835752,c0e0d6358471e717b42867e83c670053f32430d4230946495b97884961d2ce43
3425,hyena/cropped_images/right body/610a34bf-1456-4efe-b5c7-10c5b588be2e/train2022_000000001018_right_body.jpg,train2022_000000001018,right_body,2,True,center,0,0.98046875,0.5379847014801815,c9ef6903b32802061694189a4250d3307d17523b382a30b265401e92a2d2f1a9
3426,hyena/cropped_images/right body/61f3efff-c86f-48ed-8b36-0dec4078b231/train2022_000000001052_right_body.jpg,train2022_000000001052,right_body,2,True,center,0,0.96875,0.5649754358506152,688374f255be8ba62a3f25e6a87ba30937fb672028e8923a2b5bff8e4bd218cb
3427,hyena/cropped_images/right body/61f3efff-c86f-48ed-8b36-0dec4078b231/train2022_000000001597_right_body.jpg,train2022_000000001597,right_body,2,True,center,0,0.9609375,0.5434702613572316,b2414bc6405244d9f64d7797ad10353c6230ab426741dd65a98d62a3b2805854
3428,hyena/cropped_images/right body/61f3efff-c86f-48ed-8b36-0dec4078b231/train2022_000000002369_right_body.jpg,train2022_000000002369,right_body,2,True,center,0,0.97265625,0.5647314049586777,a6b3c30b762c7194ac30b9693311342361c12a263a4e6025ab090520e8336035
3429,hyena/cropped_images/right body/62087513-88bc-4a3f-8699-cb8db0665501/train2022_000000000671_right_body.jpg,train2022_000000000671,right_body,2,True,box_center,2,0.90625,0.7680318772190217,3fdd4735a0f4f021cd0ab7f464c5aa4fedd21e5eb763cb2d39749fc339943cfe
3430,hyena/cropped_images/right body/62087513-88bc-4a3f-8699-cb8db0665501/train2022_000000003093_right_body.jpg,train2022_000000003093,right_body,2,True,center,0,0.98828125,0.7099071221252932,3a66bbeeb225952f7766c8c3932b15995bc49f2df04d4518306ce0fab8f8078c
3431,hyena/cropped_images/right body/656932aa-cf53-4f70-985b-a388f6c88f69/train2022_000000000772_right_body.jpg,train2022_000000000772,right_body,2,True,box_center,2,0.9453125,0.5213585595550844,1f4e3d6e7cdee58d21a5deab3ff32890d6cdd7ee22ff5a8d6b5aeb4209895e53
3432,hyena/cropped_images/right body/656932aa-cf53-4f70-985b-a388f6c88f69/train2022_000000002363_right_body.jpg,train2022_000000002363,right_body,2,True,center,0,0.93359375,0.8364941103533788,5d30ee291d82995448baf54d1b66b7d0a7ce048d9e81f0afa2e921b495feac67
3433,hyena/cropped_images/right body/656932aa-cf53-4f70-985b-a388f6c88f69/train2022_000000002791_right_body.jpg,train2022_000000002791,right_body,2,True,center,0,0.9765625,0.4875887295435037,ca2f9c61ef82b323062c53f364a0ca156950129dca8c5a50b375d95d7c928dcf
3434,hyena/cropped_images/right body/66a99503-a6e9-47cd-b28a-ac543d20f110/train2022_000000000683_right_body.jpg,train2022_000000000683,right_body,2,True,center,0,0.9765625,0.5235490969660662,16bc6fab689e91045d9b9383e016a313298f05513e4a1b532e33c9311b8deed9
3435,hyena/cropped_images/right body/66a99503-a6e9-47cd-b28a-ac543d20f110/train2022_000000001361_right_body.jpg,train2022_000000001361,right_body,2,False,center,2,0.84375,0.3517240242730405,
3436,hyena/cropped_images/right body/66a99503-a6e9-47cd-b28a-ac543d20f110/train2022_000000001633_right_body.jpg,train2022_000000001633,right_body,2,True,box_center,2,0.9453125,0.4677702195863441,618ec8b4442fc7f4dbd80cf77fd7409a155646ce42384f3ba10993eff4c24f8b
3437,hyena/cropped_images/right body/66a99503-a6e9-47cd-b28a-ac543d20f110/train2022_000000001794_right_body.jpg,train2022_000000001794,right_body,2,True,center,0,0.9765625,0.5596371682998645,aab85d0e574c7dd15c4a9d697656c9415128be7c0910b70d14389c2849caf124
3438,hyena/cropped_images/right body/66f06e87-bcea-487d-b5c6-6e5cbfb52ce4/train2022_000000000428_right_body.jpg,train2022_000000000428,right_body,2,True,center,0,0.94921875,0.4494121543301871,ab5811afb4531e7d6d4a89159d5875603d6f94c1444ed1823aa6e6db2a691647
3439,hyena/cropped_images/right body/66f06e87-bcea-487d-b5c6-6e5cbfb52ce4/train2022_000000001109_right_body.jpg,train2022_000000001109,right_body,2,True,center,0,0.96484375,0.5103348564900757,1cdb521cb854361314426d8f12a28fc394c94a46989945f65efb79afa27f1c10
3440,hyena/cropped_images/right body/66f06e87-bcea-487d-b5c6-6e5cbfb52ce4/train2022_000000001609_right_body.jpg,train2022_000000001609,right_body,2,True,center,0,0.96875,0.49954116059379217,baf339bdcc2e6516642995c5a45785ad8f87499c2ae232c710b0ac67f3e6c5cd
3441,hyena/cropped_images/right body/67006b29-4adc-41dc-9b30-39a94363a81a/train2022_000000000806_right_body.jpg,train2022_000000000806,right_body,2,True,box_center,2,0.9609375,0.4774480590681249,1c76064616bf1a6aba69dd038c5bdf41f0796887c1e887ca162bddc7c1958524
3442,hyena/cropped_images/right body/67006b29-4adc-41dc-9b30-39a94363a81a/train2022_000000001412_right_body.jpg,train2022_000000001412,right_body,2,True,center,0,0.98828125,0.564945003912388,7febc58b861fecc17a05a123f8a3da23dfd75cc0fe0cd46eea45e6d9bd0891c6
3443,hyena/cropped_images/right body/67006b29-4adc-41dc-9b30-39a94363a81a/train2022_000000001575_right_body.jpg,train2022_000000001575,right_body,2,True,box_center,2,0.9375,0.47517594859241125,e07a28787284ce22522628528f4882cc5652ff9a28b5480a79d9e39e8be26775
3444,hyena/cropped_images/right body/67006b29-4adc-41dc-9b30-39a94363a81a/train2022_000000001798_right_body.jpg,train2022_000000001798,right_body,2,True,box_center,0,0.90625,0.6829515317786923,223cfd3ee115b72d24b92f9cee62fd213d67695321a4e3c2053745b1b4396cb5
3445,hyena/cropped_images/right body/67006b29-4adc-41dc-9b30-39a94363a81a/train2022_000000002388_right_body.jpg,train2022_000000002388,right_body,2,True,box_center,0,0.8671875,0.8247277072153272,286aa13440142701b5a4211ffc48b823fdd2a0b0df592621aba8900a8cd7802d
3446,hyena/cropped_images/right body/67006b29-4adc-41dc-9b30-39a94363a81a/train2022_000000002712_right_body.jpg,train2022_000000002712,right_body,2,True,center,0,0.984375,0.5446685084902679,0a263a9189395de8da4bfe2e92ac41446ea1207daeddc6d2d48fad3807e4d1d6
3447,hyena/cropped_images/right body/6810b958-c4ad-4c34-9590-94b819ff444b/train2022_000000002125_right_body.jpg,train2022_000000002125,right_body,2,True,center,0,0.921875,0.560135824930316,2c81e04086890a527e35e395a49749266277fd99571de71ebad1df425f9a509e
3448,hyena/cropped_images/right body/6810b958-c4ad-4c34-9590-94b819ff444b/train2022_000000002717_right_body.jpg,train2022_000000002717,right_body,2,True,center,0,0.95703125,0.620673347057731,bd8cb0f61155112e6205a4ae3edd4b797c4e1197d7fab63e16453b8d38e99db8
3449,hyena/cropped_images/right body/68996e21-12ab-4183-ab94-d2b0331efb10/train2022_000000001415_right_body.jpg,train2022_000000001415,right_body,2,True,center,0,0.9609375,0.5379153425353311,03391d021fbfbe316f938d8f5bdbed507df4f831039a62e1fabc56e50a773f26
3450,hyena/cropped_images/right body/68996e21-12ab-4183-ab94-d2b0331efb10/train2022_000000001466_right_body.jpg,train2022_000000001466,right_body,2,True,center,0,0.90625,0.7027090231420927,760673677a6ba09734e06b314f1fe04670aae3bfb8c7128ef15b1e905ff5bdbe
3451,hyena/cropped_images/right body/68996e21-12ab-4183-ab94-d2b0331efb10/train2022_000000001626_right_body.jpg,train2022_000000001626,right_body,2,True,box_center,2,0.9375,0.5443781637717121,dd028688e86991950b46ef6138fa0fd9508e31d51a8fd8a29faa51ffe57b9c7e
3452,hyena/cropped_images/right body/68996e21-12ab-4183-ab94-d2b0331efb10/train2022_000000001647_right_body.jpg,train2022_000000001647,right_body,2,True,box_center,2,0.8984375,0.4927499538297963,a2381f3b11ab893f64849ee32620712403b3cf700b2ef845391c854784d1fb53
3453,hyena/cropped_images/right body/68996e21-12ab-4183-ab94-d2b0331efb10/train2022_000000001741_right_body.jpg,train2022_000000001741,right_body,2,True,center,0,0.87109375,0.5212194273058061,a1051691ac8751728bb6a5a45d646629b2666907829a63469211e3fe4d463e15
3454,hyena/cropped_images/right body/68996e21-12ab-4183-ab94-d2b0331efb10/train2022_000000001888_right_body.jpg,train2022_000000001888,right_body,2,False,box_center,2,0.83984375,0.6776648953537342,
3455,hyena/cropped_images/right body/6a1fc5e8-c077-41c4-9c3b-ff5d0b0364a2/train2022_000000001363_right_body.jpg,train2022_000000001363,right_body,2,True,center,0,0.984375,0.6014494691519803,aa99cda1ed937dabc3d5246b4e628bcbc931849ef5d6598d7ac899358e80d556
3456,hyena/cropped_images/right body/6a1fc5e8-c077-41c4-9c3b-ff5d0b0364a2/train2022_000000001974_right_body.jpg,train2022_000000001974,right_body,2,True,center,0,0.98046875,0.5326290348783175,01f01915bbbc330e579a7442314b5e273d27556e70294a198a6366e01ad2cd2d
3457,hyena/cropped_images/right body/6a1fc5e8-c077-41c4-9c3b-ff5d0b0364a2/train2022_000000002679_right_body.jpg,train2022_000000002679,right_body,2,False,box_center,2,0.7890625,0.5510552255781626,
3458,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000000253_right_body.jpg,train2022_000000000253,right_body,2,True,center,0,0.9609375,0.5261764870460522,345fa236b612803c48822b4499b981b086a972fb821847ee3b1e8cde813afd23
3459,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000000341_right_body.jpg,train2022_000000000341,right_body,2,True,box_center,0,0.8515625,0.6462787358009608,e9f3ecaa3ae1f9043a77f61a15ad1ae35cee4ebc1f7204bf768738fc2c4384c8
3460,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000000395_right_body.jpg,train2022_000000000395,right_body,2,True,center,0,0.97265625,0.5949582232378776,4fb207ddd99980cf69d9cbfc0a87d1f7af0e7dac2fa890f8070e2c259ecec48c
3461,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000000596_right_body.jpg,train2022_000000000596,right_body,2,True,center,0,0.93359375,0.44943759837229835,fe4b7301d698c947cc068ac0aa8ddd91b5d4714883ecd5c3367cd08c51e0838f
3462,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000000614_right_body.jpg,train2022_000000000614,right_body,2,True,box_center,2,0.94140625,0.5077789913489711,2cce36d785963dc372c8aa9daf9f3e48acb037280eb132943c1a8a87f2980b5d
3463,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000000692_right_body.jpg,train2022_000000000692,right_body,2,True,center,0,0.98046875,0.6402969462997489,6fd093d4d0df95726c2ad74e767ced0afa96c8d36ba6de70d6f95e1b672717a0
3464,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000000713_right_body.jpg,train2022_000000000713,right_body,2,True,center,0,0.984375,0.48746864548494984,70c0e6861e2ab01de6357b06e840833a819759984e8c06c8fba3dab4d6ebd57f
3465,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000001206_right_body.jpg,train2022_000000001206,right_body,2,True,center,0,0.95703125,0.45206228776835317,0888e2b6e58a88ddad260abb44236b0bec943ed0d77c774d2833ecff0b54fd03
3466,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000001398_right_body.jpg,train2022_000000001398,right_body,2,True,box_center,0,0.93359375,0.4936844741593138,fb4bd0283650d550bda347ba93b70f31fbc8dfd3e6bbedb170407c90aca964b9
3467,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000001410_right_body.jpg,train2022_000000001410,right_body,2,True,center,0,0.95703125,0.5102578580839451,4a759c828a07dc438b59d0bf69059ba7948e46335667c9731adb4def6f65de94
3468,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000001562_right_body.jpg,train2022_000000001562,right_body,2,True,center,0,0.9765625,0.46814095067747297,fb81bec24004775560e8fedadc595d364bc1e2c101b7d22caf63877957eab006
3469,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000001695_right_body.jpg,train2022_000000001695,right_body,2,True,center,0,0.9765625,0.42405057330293017,dab899ee56c7b0658f50dd0f8e807a82d964fcbeec9cb5c7a0b12a6201cb77f6
3470,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000001815_right_body.jpg,train2022_000000001815,right_body,2,True,center,0,0.91015625,0.5195115995115995,25afc207685efb5a8428f40f83af87ceefe175a1ff187c8826d003cfa0747a2a
3471,hyena/cropped_images/right body/6e8d3aef-1f16-4b06-a5d4-9cf11fd29530/train2022_000000001908_right_body.jpg,train2022_000000001908,right_body,2,False,center,2,0.8359375,0.12315980183474182,
